,ESTU_GENERO,ESTU_FECHANACIMIENTO,PERIODO,ESTU_CONSECUTIVO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,ESTU_ESTADOCIVIL,ESTU_GRADUO_BACHILLER,ESTU_FECHAGRADOBACHILLER,ESTU_MES_TERMINOBACHILLER,ESTU_ANO_TERMINOBACHILLER,ESTU_ANO_EXAMENESTADO_SB11,ESTU_SEMESTRE_EXAMENESTADOSB11,ESTU_PORCENTAJECREDITOSAPROB,ESTU_VALORMATRICULAUNIVERSIDAD,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_PAGOMATRICULAPADRES,ESTU_PAGOMATRICULAPROPIO,ESTU_SEMESTRECURSA,ESTU_ULTIMOGRADOAPROBO,ESTU_ANOTERMINOULTIMOGRADO,ESTU_VECESPRESENTOEXAMEN,FAMI_HOGARACTUAL,FAMI_CABEZAFAMILIA,FAMI_NUMPERSONASACARGO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_OCUPACIONPADRE,FAMI_OCUPACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_NIVEL_SISBEN,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_PISOS_HOGAR,FAMI_TIENEINTERNET,FAMI_TIENE_SERVICIOTV,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENE_MICROONDAS,FAMI_TIENE_HORNO,FAMI_TIENEAUTOMOVIL,FAMI_TIENE_DVD,FAMI_TIENE_NEVERA,FAMI_TIENE_CELULAR,FAMI_TELEFONO,FAMI_INGRESO_FMILIAR_MENSUAL,ESTU_TRABAJA_ACTUALMENTE,ESTU_HORASSEMANATRABAJA,INST_NOMBRE_INSTITUCION,ESTU_PRGM_ACADEMICO,GRUPOREFERENCIA,ESTU_PRGM_CODMUNICIPIO,ESTU_PRGM_MUNICIPIO,ESTU_PRGM_DEPARTAMENTO,ESTU_NIVEL_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_INST_CODMUNICIPIO,ESTU_INST_MUNICIPIO,INST_CARACTER_ACADEMICO,INST_ORIGEN,MOD_RAZONA_CUANTITAT_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_COMPETEN_CIUDADA_PUNT,MOD_INGLES_PUNT,MOD_INGLES_DESEM,MOD_COMUNI_ESCRITA_PUNT,MOD_COMUNI_ESCRITA_DESEM,ESTU_ANO_EGRESO,ESTU_TOMO_CURSOPREPARACION,ESTU_CURSODOCENTESIES,ESTU_CURSOIESAPOYOEXTERNO,ESTU_CURSOIESEXTERNA,ESTU_SIMULACROTIPOICFES,ESTU_ACTIVIDADREFUERZOAREAS,ESTU_ACTIVIDADREFUERZOGENERIC,TOTAL,COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,TIPO,LATITUD,LONGITUD,YEAR,ESTU_ETNIA,ESTU_LIMITA_MOTRIZ,ESTU_LIMITA_INVIDENTE,ESTU_LIMITA_SORDOCONINTERPRETE,ESTU_LIMITA_SORDOSININTERPRETE,ESTU_LIMITA_SORDOCEGUERA,ESTU_TIPODOCUMENTOÂ,ESTU_NACIONALIDADÂ,ESTU_GENEROÂ,ESTU_FECHANACIMIENTOÂ,PERIODOÂ,ESTU_CONSECUTIVOÂ,ESTU_ESTUDIANTEÂ,ESTU_PAIS_RESIDEÂ,ESTU_ETNIAÂ,ESTU_LIMITA_MOTRIZÂ,ESTU_LIMITA_INVIDENTEÂ,ESTU_LIMITA_SORDOCONINTERPRETEÂ,ESTU_LIMITA_SORDOSININTERPRETEÂ,ESTU_LIMITA_SORDOCEGUERAÂ,ESTU_DEPTO_RESIDEÂ,ESTU_COD_RESIDE_DEPTOÂ,ESTU_MCPIO_RESIDEÂ,ESTU_COD_RESIDE_MCPIOÂ,ESTU_ESTADOCIVILÂ,ESTU_COLE_TERMINOÂ,ESTU_CODDANE_COLE_TERMINOÂ,ESTU_COD_COLE_MCPIO_TERMINOÂ,ESTU_OTROCOLE_TERMINOÂ,ESTU_TITULOOBTENIDOBACHILLERÂ,ESTU_ANO_EXAMENESTADO_SB11Â,ESTU_SEMESTRE_EXAMENESTADOSB11Â,ESTU_PORCENTAJECREDITOSAPROBÂ,ESTU_VALORMATRICULAUNIVERSIDADÂ,ESTU_PAGOMATRICULABECAÂ,ESTU_PAGOMATRICULACREDITOÂ,ESTU_PAGOMATRICULAPADRESÂ,ESTU_PAGOMATRICULAPROPIOÂ,ESTU_TOMO_CURSOPREPARACIONÂ,ESTU_CURSODOCENTESIESÂ,ESTU_CURSOIESAPOYOEXTERNOÂ,ESTU_CURSOIESEXTERNAÂ,ESTU_SIMULACROTIPOICFESÂ,ESTU_ACTIVIDADREFUERZOAREASÂ,ESTU_ACTIVIDADREFUERZOGENERICÂ,ESTU_TIPODOCUMENTOSB11Â,ESTU_SEMESTRECURSAÂ,FAMI_HOGARACTUALÂ,FAMI_CABEZAFAMILIAÂ,FAMI_NUMPERSONASACARGOÂ,FAMI_EDUCACIONPADREÂ,FAMI_EDUCACIONMADREÂ,FAMI_OCUPACIONPADREÂ,FAMI_OCUPACIONMADREÂ,FAMI_ESTRATOVIVIENDAÂ,FAMI_NIVEL_SISBENÂ,FAMI_PERSONASHOGARÂ,FAMI_CUARTOSHOGARÂ,FAMI_PISOS_HOGARÂ,FAMI_TIENEINTERNETÂ,FAMI_TIENE_SERVICIOTVÂ,FAMI_TIENECOMPUTADORÂ,FAMI_TIENELAVADORAÂ,FAMI_TIENE_MICROONDASÂ,FAMI_TIENE_HORNOÂ,FAMI_TIENEAUTOMOVILÂ,FAMI_TIENE_DVDÂ,FAMI_TIENE_NEVERAÂ,FAMI_TIENE_CELULARÂ,FAMI_TELEFONOÂ,FAMI_INGRESO_FMILIAR_MENSUALÂ,ESTU_TRABAJA_ACTUALMENTEÂ,ESTU_HORASSEMANATRABAJAÂ,INST_COD_INSTITUCIONÂ,INST_NOMBRE_INSTITUCIONÂ,ESTU_PRGM_ACADEMICOÂ,ESTU_SNIES_PRGMACADEMICOÂ,GRUPOREFERENCIAÂ,ESTU_PRGM_CODMUNICIPIOÂ,ESTU_PRGM_MUNICIPIOÂ,ESTU_PRGM_DEPARTAMENTOÂ,ESTU_NIVEL_PRGM_ACADEMICOÂ,ESTU_METODO_PRGMÂ,ESTU_NUCLEO_PREGRADOÂ,ESTU_INST_CODMUNICIPIOÂ,ESTU_INST_MUNICIPIOÂ,ESTU_INST_DEPARTAMENTOÂ,INST_CARACTER_ACADEMICOÂ,INST_ORIGENÂ,ESTU_PRIVADO_LIBERTADÂ,ESTU_COD_MCPIO_PRESENTACIONÂ,ESTU_MCPIO_PRESENTACIONÂ,ESTU_DEPTO_PRESENTACIONÂ,ESTU_COD_DEPTO_PRESENTACIONÂ,MOD_RAZONA_CUANTITAT_PUNTÂ,MOD_LECTURA_CRITICA_PUNTÂ,MOD_COMPETEN_CIUDADA_PUNTÂ,MOD_INGLES_PUNTÂ,MOD_INGLES_DESEMÂ,MOD_COMUNI_ESCRITA_PUNTÂ,MOD_COMUNI_ESCRITA_DESEMÂ
42,M,12/01/1993,20143.0,EK201430079039,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2010.0,Segundo semestre,Más del 90%,Más de 5 millones,,,Si,,08,,,,Es habitual o permanente,No,Ninguna,Educación profesional completa,Educación profesional completa,Pensionado,Pensionado,Estrato 4,No está clasificada por el SISBEN,Cuatro,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Entre 7 y menos de 10 SMLV,No,,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,INGENIERIA DE SISTEMAS Y COMPUTACION,INGENIERÍA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - CORPORACIÓN,13.1,14.4,12.8,14.6,B+,11.4,6.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.3,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,M,14/06/1994,20143.0,EK201430070924,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2011.0,Segundo semestre,Menos del 75%,Más de 5 millones,,Si,Si,,06,,,,Es habitual o permanente,No,Ninguna,Postgrado,Educación profesional completa,Directivo,Hogar,Estrato 4,No está clasificada por el SISBEN,Cuatro,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,10 o más SMLV,"Si, para adquirir experiencia y/o recursos para sus gastos personales",Dos,PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.,ECONOMIA,ECONOMIA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - FUNDACIÓN,14.0,11.9,11.2,14.0,B+,13.2,8.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.3,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,M,12/09/1989,20143.0,EK201430072257,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2007.0,Segundo semestre,Más del 90%,Más de 5 millones,,,Si,,10,,,,Es habitual o permanente,No,Ninguna,Postgrado,Postgrado,Empleado obrero u operario,Empleado obrero u operario,Estrato 4,No está clasificada por el SISBEN,Tres,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,10 o más SMLV,"Si, para adquirir experiencia y/o recursos para sus gastos personales",Veinte,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,DERECHO,DERECHO,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - CORPORACIÓN,13.2,11.9,12.0,14.0,B+,13.2,8.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.3,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,M,20/08/1992,20143.0,EK201430065083,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2009.0,Segundo semestre,Más del 90%,Más de 5 millones,Si,No,Si,No,10,,,,Es habitual o permanente,No,Ninguna,Educación profesional completa,Postgrado,Pensionado,Pensionado,Estrato 3,No está clasificada por el SISBEN,Una,Dos,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Entre 2 y menos de 3 SMLV,"Si, para adquirir experiencia y/o recursos para sus gastos personales",Dieciocho,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,INGENIERIA CIVIL,INGENIERÍA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - CORPORACIÓN,13.9,12.2,11.6,14.9,B+,12.7,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.3,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,M,11/09/1991,20143.0,EK201430090789,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2007.0,Segundo semestre,No sigue el sistema de créditos,Menos de 500 mil,,,Si,,12 o más,,,,Es habitual o permanente,No,Ninguna,Técnica o tecnológica completa,Técnica o tecnológica incompleta,Hogar,Hogar,Estrato 2,Nivel 3,Cuatro,Tres,"Cemento, gravilla, ladrillo",Si,No,Si,No,Si,No,Si,No,Si,Si,Si,Entre 1 y menos de 2 SMLV,No,,"UNIVERSIDAD DISTRITAL""FRANCISCO JOSE DE CALDAS""-BOGOTÁ D.C.",INGENIERIA DE SISTEMAS,INGENIERÍA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,OFICIAL MUNICIPAL,13.1,12.2,12.8,14.9,B+,12.3,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.3,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,M,28/02/1980,20143.0,EK201430101478,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,1996.0,Segundo semestre,Entre el 81% y el 90%,Entre 500 mil y menos de 1 millón,No,No,No,Si,07,,,,Es habitual o permanente,No,Ninguna,Educación profesional incompleta,Secundaria (Bachillerato) incompleta,Trabajador por cuenta propia,Hogar,Estrato 2,Nivel 3,Seis,Tres,"Madera pulida, baldosa, tableta, mármol, alfombra",Si,Si,Si,Si,No,Si,No,No,Si,Si,Si,Entre 2 y menos de 3 SMLV,"Si, para contribuir a pagar su matrícula y/o los gastos del hogar",Veinte,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTÁ D.C.,FISICA,CIENCIAS NATURALES Y EXACTAS,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,OFICIAL NACIONAL,14.0,12.4,13.9,14.6,B+,11.3,6.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,M,01/07/1988,20143.0,EK201430115796,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,2005.0,2006.0,Segundo semestre,Más del 90%,Más de 5 millones,,,Si,,11,,,,Es habitual o permanente,No,Ninguna,Postgrado,Educación profesional completa,Directivo,Hogar,Estrato 6,No está clasificada por el SISBEN,Una,Uno,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Entre 3 y menos de 5 SMLV,No,,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,MEDICINA,MEDICINA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - CORPORACIÓN,15.4,12.3,12.8,14.2,B+,11.5,6.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,M,24/09/1991,20143.0,EK201430116071,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2009.0,Primer semestre,Más del 90%,Más de 5 millones,No,No,Si,No,10,,,,Es habitual o permanente,No,Ninguna,Postgrado,Educación profesional completa,Profesional independiente,Directivo,Estrato 5,No está clasificada por el SISBEN,Cuatro,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,10 o más SMLV,No,,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO-BOGOTÁ D.C.,JURISPRUDENCIA,DERECHO,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - FUNDACIÓN,10.8,14.4,14.0,13.8,B+,12.2,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,M,21/11/1992,20143.0,EK201430067079,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2010.0,Segundo semestre,Más del 90%,Más de 5 millones,Si,No,Si,No,08,,,,Es habitual o permanente,No,Ninguna,Educación profesional completa,Educación profesional completa,Empresario,Trabajador por cuenta propia,Estrato 4,No está clasificada por el SISBEN,Cinco,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Entre 7 y menos de 10 SMLV,"Si, para adquirir experiencia y/o recursos para sus gastos personales",Siete,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,INGENIERIA MECANICA,INGENIERÍA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - CORPORACIÓN,15.4,10.7,12.1,14.6,B+,12.4,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.2,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,M,01/02/1991,20143.0,EK201430125093,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,Noviembre,2008.0,2008.0,Segundo semestre,Más del 90%,Entre 1 millón y menos de 3 millones,No,No,Si,No,10,,,,Es habitual o permanente,No,Ninguna,Educación profesional completa,Postgrado,Pensionado,Empleado de nivel técnico o profesional,Estrato 4,No está clasificada por el SISBEN,Tres,Dos,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Entre 1 y menos de 2 SMLV,No,,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTÁ D.C.,INGENIERIA CIVIL,INGENIERÍA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,OFICIAL NACIONAL,13.2,13.1,11.6,14.6,B+,12.6,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.1,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,M,11/07/1987,20143.0,EK201430074753,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2002.0,Segundo semestre,Entre el 81% y el 90%,Más de 5 millones,,Si,,,09,,,,Es habitual o permanente,No,Una,Postgrado,Postgrado,Director o Gerente General,Director o Gerente General,Estrato 5,No está clasificada por el SISBEN,Cuatro,Cuatro,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,10 o más SMLV,"Si, para contribuir a pagar su matrícula y/o los gastos del hogar",Veinte,UNIVERSIDAD SERGIO ARBOLEDA-BOGOTÁ D.C.,MUSICA,BELLAS ARTES Y DISEÑO,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - FUNDACIÓN,13.1,11.9,12.8,14.9,B+,12.3,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,M,19/03/1997,20143.0,EK201430089505,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2014.0,Segundo semestre,Entre el 81% y el 90%,Menos de 500 mil,,,Si,,04,,,,Es habitual o permanente,No,Ninguna,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Pequeño empresario,Pequeño empresario,Estrato 2,Nivel 2,Cinco,Dos,"Madera pulida, baldosa, tableta, mármol, alfombra",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Entre 1 y menos de 2 SMLV,No,,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-BOGOTÁ D.C.,TÉCNICA PROFESIONAL EN MANEJO DE MICROCRÉDITOS,TECNICO EN ADMINISTRACIÓN Y TURISMO,11001.0,BOGOTÁ D.C.,BOGOTA,TÉCNICO PROFESIONAL,DISTANCIA VITUAL,11001.0,BOGOTÁ D.C.,INSTITUCIÓN UNIVERSITARIA,NO OFICIAL - CORPORACIÓN,12.2,12.3,13.0,14.9,B+,12.6,7.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,72.0,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,F,12/10/1976,20143.0,EK201430123420,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,1993.0,Segundo semestre,Más del 90%,Entre 1 millón y menos de 3 millones,,,,Si,09,,,,Es habitual o permanente,Si,Dos,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,Trabajador por cuenta propia,Hogar,Estrato 3,No está clasificada por el SISBEN,Tres,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Entre 7 y menos de 10 SMLV,"Si, para contribuir a pagar su matrícula y/o los gastos del hogar",Veinte,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD-BOGOTÁ D.C.,TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS,TECNOLOGICO EN ADMINISTRACIÓN Y TURISMO,11001.0,BOGOTÁ D.C.,BOGOTA,TECNOLOGÍA,DISTANCIA,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,OFICIAL NACIONAL,11.2,12.3,12.5,14.6,B+,13.3,8.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,71.9,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,F,03/09/1989,20143.0,EK201430118726,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,2005.0,Segundo semestre,Entre el 76% y el 80%,Entre 500 mil y menos de 1 millón,,,Si,,11,,,,Es temporal por razones de estudio u otra razón,No,Ninguna,Técnica o tecnológica completa,Técnica o tecnológica completa,Empleado de nivel técnico o profesional,Empleado de nivel técnico o profesional,Estrato 2,Nivel 3,Seis,Tres,"Madera pulida, baldosa, tableta, mármol, alfombra",Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Entre 3 y menos de 5 SMLV,"Si, práctica obligatoria del programa de estudios",Veinte,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTÁ D.C.,MEDICINA,MEDICINA,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,OFICIAL NACIONAL,14.0,12.4,13.8,13.6,B+,12.1,6.0,,No,No tomó Curso,No tomó Curso,No tomó curso,No,No,No,71.9,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,F,30/09/1979,20143.0,EK201430072571,COLOMBIA,BOGOTA,11.0,BOGOTÁ D.C.,11001.0,Soltero,,,,,1996.0,Segundo semestre,Más del 90%,Entre 3 millones y menos de 5 millones,Si,,Si,,10,,,,Es habitual o permanente,Si,Una,Postgrado,Postgrado,Empresario,Profesional independiente,Estrato 4,No está clasificada por el SISBEN,Dos,Tres,"Mármol, madera pulida, alfombra, tapete pared a pared",Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Entre 7 y menos de 10 SMLV,"Si, para contribuir a pagar su matrícula y/o los gastos del hogar",Veinte,UNIVERSIDAD SERGIO ARBOLEDA-BOGOTÁ D.C.,DERECHO,DERECHO,11001.0,BOGOTÁ D.C.,BOGOTA,UNIVERSITARIO,PRESENCIAL,11001.0,BOGOTÁ D.C.,UNIVERSIDAD,NO OFICIAL - FUNDACIÓN,12.0,12.4,11.3,14.9,B+,13.3,8.0,,Si,Entre 20 y 30 horas,No tomó Curso,No tomó curso,Si,Si,Si,71.9,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",Municipio,"4,316107698","-74,1810727",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
